LAMMPS input data file witten by 

2197 atoms

1 atom types

0 50.000000 xlo xhi
0 50.000000 ylo yhi
0 50.000000 zlo zhi

Masses

1 39.948000

Atoms

221 221 1 0 46.164 11.548 3.856
222 222 1 0 0.010 15.395 3.856
223 223 1 0 3.856 15.395 3.856
224 224 1 0 7.702 15.395 3.856
225 225 1 0 11.548 15.395 3.856
226 226 1 0 15.395 15.395 3.856
227 227 1 0 19.241 15.395 3.856
228 228 1 0 23.087 15.395 3.856
229 229 1 0 26.933 15.395 3.856
230 230 1 0 30.779 15.395 3.856
231 231 1 0 34.625 15.395 3.856
232 232 1 0 38.472 15.395 3.856
233 233 1 0 42.318 15.395 3.856
234 234 1 0 46.164 15.395 3.856
235 235 1 0 0.010 19.241 3.856
236 236 1 0 3.856 19.241 3.856
237 237 1 0 7.702 19.241 3.856
238 238 1 0 11.548 19.241 3.856
239 239 1 0 15.395 19.241 3.856
240 240 1 0 19.241 19.241 3.856
241 241 1 0 23.087 19.241 3.856
242 242 1 0 26.933 19.241 3.856
243 243 1 0 30.779 19.241 3.856
244 244 1 0 34.625 19.241 3.856
245 245 1 0 38.472 19.241 3.856
246 246 1 0 42.318 19.241 3.856
247 247 1 0 46.164 19.241 3.856
248 248 1 0 0.010 23.087 3.856
249 249 1 0 3.856 23.087 3.856
250 250 1 0 7.702 23.087 3.856
251 251 1 0 11.548 23.087 3.856
252 252 1 0 15.395 23.087 3.856
253 253 1 0 19.241 23.087 3.856
254 254 1 0 23.087 23.087 3.856
255 255 1 0 26.933 23.087 3.856
256 256 1 0 30.779 23.087 3.856
257 257 1 0 34.625 23.087 3.856
258 258 1 0 38.472 23.087 3.856
259 259 1 0 42.318 23.087 3.856
260 260 1 0 46.164 23.087 3.856
261 261 1 0 0.010 26.933 3.856
262 262 1 0 3.856 26.933 3.856
263 263 1 0 7.702 26.933 3.856
264 264 1 0 11.548 26.933 3.856
265 265 1 0 15.395 26.933 3.856
266 266 1 0 19.241 26.933 3.856
267 267 1 0 23.087 26.933 3.856
268 268 1 0 26.933 26.933 3.856
269 269 1 0 30.779 26.933 3.856
270 270 1 0 34.625 26.933 3.856
271 271 1 0 38.472 26.933 3.856
272 272 1 0 42.318 26.933 3.856
273 273 1 0 46.164 26.933 3.856
274 274 1 0 0.010 30.779 3.856
275 275 1 0 3.856 30.779 3.856
276 276 1 0 7.702 30.779 3.856
277 277 1 0 11.548 30.779 3.856
278 278 1 0 15.395 30.779 3.856
279 279 1 0 19.241 30.779 3.856
280 280 1 0 23.087 30.779 3.856
281 281 1 0 26.933 30.779 3.856
282 282 1 0 30.779 30.779 3.856
283 283 1 0 34.625 30.779 3.856
284 284 1 0 38.472 30.779 3.856
285 285 1 0 42.318 30.779 3.856
286 286 1 0 46.164 30.779 3.856
287 287 1 0 0.010 34.625 3.856
288 288 1 0 3.856 34.625 3.856
289 289 1 0 7.702 34.625 3.856
290 290 1 0 11.548 34.625 3.856
291 291 1 0 15.395 34.625 3.856
292 292 1 0 19.241 34.625 3.856
293 293 1 0 23.087 34.625 3.856
294 294 1 0 26.933 34.625 3.856
295 295 1 0 30.779 34.625 3.856
296 296 1 0 34.625 34.625 3.856
297 297 1 0 38.472 34.625 3.856
298 298 1 0 42.318 34.625 3.856
299 299 1 0 46.164 34.625 3.856
300 300 1 0 0.010 38.472 3.856
301 301 1 0 3.856 38.472 3.856
302 302 1 0 7.702 38.472 3.856
303 303 1 0 11.548 38.472 3.856
304 304 1 0 15.395 38.472 3.856
305 305 1 0 19.241 38.472 3.856
306 306 1 0 23.087 38.472 3.856
307 307 1 0 26.933 38.472 3.856
308 308 1 0 30.779 38.472 3.856
309 309 1 0 34.625 38.472 3.856
310 310 1 0 38.472 38.472 3.856
311 311 1 0 42.318 38.472 3.856
312 312 1 0 46.164 38.472 3.856
313 313 1 0 0.010 42.318 3.856
314 314 1 0 3.856 42.318 3.856
315 315 1 0 7.702 42.318 3.856
316 316 1 0 11.548 42.318 3.856
317 317 1 0 15.395 42.318 3.856
318 318 1 0 19.241 42.318 3.856
319 319 1 0 23.087 42.318 3.856
320 320 1 0 26.933 42.318 3.856
321 321 1 0 30.779 42.318 3.856
322 322 1 0 34.625 42.318 3.856
323 323 1 0 38.472 42.318 3.856
324 324 1 0 42.318 42.318 3.856
325 325 1 0 46.164 42.318 3.856
326 326 1 0 0.010 46.164 3.856
327 327 1 0 3.856 46.164 3.856
328 328 1 0 7.702 46.164 3.856
329 329 1 0 11.548 46.164 3.856
330 330 1 0 15.395 46.164 3.856
331 331 1 0 19.241 46.164 3.856
332 332 1 0 23.087 46.164 3.856
333 333 1 0 26.933 46.164 3.856
334 334 1 0 30.779 46.164 3.856
335 335 1 0 34.625 46.164 3.856
336 336 1 0 38.472 46.164 3.856
337 337 1 0 42.318 46.164 3.856
338 338 1 0 46.164 46.164 3.856
339 339 1 0 0.010 0.010 7.702
340 340 1 0 3.856 0.010 7.702
341 341 1 0 7.702 0.010 7.702
342 342 1 0 11.548 0.010 7.702
343 343 1 0 15.395 0.010 7.702
344 344 1 0 19.241 0.010 7.702
345 345 1 0 23.087 0.010 7.702
346 346 1 0 26.933 0.010 7.702
347 347 1 0 30.779 0.010 7.702
348 348 1 0 34.625 0.010 7.702
349 349 1 0 38.472 0.010 7.702
350 350 1 0 42.318 0.010 7.702
351 351 1 0 46.164 0.010 7.702
352 352 1 0 0.010 3.856 7.702
353 353 1 0 3.856 3.856 7.702
354 354 1 0 7.702 3.856 7.702
355 355 1 0 11.548 3.856 7.702
356 356 1 0 15.395 3.856 7.702
357 357 1 0 19.241 3.856 7.702
358 358 1 0 23.087 3.856 7.702
359 359 1 0 26.933 3.856 7.702
360 360 1 0 30.779 3.856 7.702
361 361 1 0 34.625 3.856 7.702
362 362 1 0 38.472 3.856 7.702
363 363 1 0 42.318 3.856 7.702
364 364 1 0 46.164 3.856 7.702
365 365 1 0 0.010 7.702 7.702
366 366 1 0 3.856 7.702 7.702
367 367 1 0 7.702 7.702 7.702
368 368 1 0 11.548 7.702 7.702
369 369 1 0 15.395 7.702 7.702
370 370 1 0 19.241 7.702 7.702
371 371 1 0 23.087 7.702 7.702
372 372 1 0 26.933 7.702 7.702
373 373 1 0 30.779 7.702 7.702
374 374 1 0 34.625 7.702 7.702
375 375 1 0 38.472 7.702 7.702
376 376 1 0 42.318 7.702 7.702
377 377 1 0 46.164 7.702 7.702
378 378 1 0 0.010 11.548 7.702
379 379 1 0 3.856 11.548 7.702
380 380 1 0 7.702 11.548 7.702
381 381 1 0 11.548 11.548 7.702
382 382 1 0 15.395 11.548 7.702
383 383 1 0 19.241 11.548 7.702
384 384 1 0 23.087 11.548 7.702
385 385 1 0 26.933 11.548 7.702
386 386 1 0 30.779 11.548 7.702
387 387 1 0 34.625 11.548 7.702
388 388 1 0 38.472 11.548 7.702
389 389 1 0 42.318 11.548 7.702
390 390 1 0 46.164 11.548 7.702
391 391 1 0 0.010 15.395 7.702
392 392 1 0 3.856 15.395 7.702
393 393 1 0 7.702 15.395 7.702
394 394 1 0 11.548 15.395 7.702
395 395 1 0 15.395 15.395 7.702
396 396 1 0 19.241 15.395 7.702
397 397 1 0 23.087 15.395 7.702
398 398 1 0 26.933 15.395 7.702
399 399 1 0 30.779 15.395 7.702
400 400 1 0 34.625 15.395 7.702
401 401 1 0 38.472 15.395 7.702
402 402 1 0 42.318 15.395 7.702
403 403 1 0 46.164 15.395 7.702
404 404 1 0 0.010 19.241 7.702
405 405 1 0 3.856 19.241 7.702
406 406 1 0 7.702 19.241 7.702
407 407 1 0 11.548 19.241 7.702
408 408 1 0 15.395 19.241 7.702
409 409 1 0 19.241 19.241 7.702
410 410 1 0 23.087 19.241 7.702
411 411 1 0 26.933 19.241 7.702
412 412 1 0 30.779 19.241 7.702
413 413 1 0 34.625 19.241 7.702
414 414 1 0 38.472 19.241 7.702
415 415 1 0 42.318 19.241 7.702
416 416 1 0 46.164 19.241 7.702
417 417 1 0 0.010 23.087 7.702
418 418 1 0 3.856 23.087 7.702
419 419 1 0 7.702 23.087 7.702
420 420 1 0 11.548 23.087 7.702
421 421 1 0 15.395 23.087 7.702
422 422 1 0 19.241 23.087 7.702
423 423 1 0 23.087 23.087 7.702
424 424 1 0 26.933 23.087 7.702
425 425 1 0 30.779 23.087 7.702
426 426 1 0 34.625 23.087 7.702
427 427 1 0 38.472 23.087 7.702
428 428 1 0 42.318 23.087 7.702
429 429 1 0 46.164 23.087 7.702
430 430 1 0 0.010 26.933 7.702
431 431 1 0 3.856 26.933 7.702
432 432 1 0 7.702 26.933 7.702
433 433 1 0 11.548 26.933 7.702
434 434 1 0 15.395 26.933 7.702
435 435 1 0 19.241 26.933 7.702
436 436 1 0 23.087 26.933 7.702
437 437 1 0 26.933 26.933 7.702
438 438 1 0 30.779 26.933 7.702
439 439 1 0 34.625 26.933 7.702
440 440 1 0 38.472 26.933 7.702
441 441 1 0 42.318 26.933 7.702
442 442 1 0 46.164 26.933 7.702
443 443 1 0 0.010 30.779 7.702
444 444 1 0 3.856 30.779 7.702
445 445 1 0 7.702 30.779 7.702
446 446 1 0 11.548 30.779 7.702
447 447 1 0 15.395 30.779 7.702
448 448 1 0 19.241 30.779 7.702
449 449 1 0 23.087 30.779 7.702
450 450 1 0 26.933 30.779 7.702
451 451 1 0 30.779 30.779 7.702
452 452 1 0 34.625 30.779 7.702
453 453 1 0 38.472 30.779 7.702
454 454 1 0 42.318 30.779 7.702
455 455 1 0 46.164 30.779 7.702
456 456 1 0 0.010 34.625 7.702
457 457 1 0 3.856 34.625 7.702
458 458 1 0 7.702 34.625 7.702
459 459 1 0 11.548 34.625 7.702
460 460 1 0 15.395 34.625 7.702
461 461 1 0 19.241 34.625 7.702
462 462 1 0 23.087 34.625 7.702
463 463 1 0 26.933 34.625 7.702
464 464 1 0 30.779 34.625 7.702
465 465 1 0 34.625 34.625 7.702
466 466 1 0 38.472 34.625 7.702
467 467 1 0 42.318 34.625 7.702
468 468 1 0 46.164 34.625 7.702
469 469 1 0 0.010 38.472 7.702
470 470 1 0 3.856 38.472 7.702
471 471 1 0 7.702 38.472 7.702
472 472 1 0 11.548 38.472 7.702
473 473 1 0 15.395 38.472 7.702
474 474 1 0 19.241 38.472 7.702
475 475 1 0 23.087 38.472 7.702
476 476 1 0 26.933 38.472 7.702
477 477 1 0 30.779 38.472 7.702
478 478 1 0 34.625 38.472 7.702
479 479 1 0 38.472 38.472 7.702
480 480 1 0 42.318 38.472 7.702
481 481 1 0 46.164 38.472 7.702
482 482 1 0 0.010 42.318 7.702
483 483 1 0 3.856 42.318 7.702
484 484 1 0 7.702 42.318 7.702
485 485 1 0 11.548 42.318 7.702
486 486 1 0 15.395 42.318 7.702
487 487 1 0 19.241 42.318 7.702
488 488 1 0 23.087 42.318 7.702
489 489 1 0 26.933 42.318 7.702
490 490 1 0 30.779 42.318 7.702
491 491 1 0 34.625 42.318 7.702
492 492 1 0 38.472 42.318 7.702
493 493 1 0 42.318 42.318 7.702
494 494 1 0 46.164 42.318 7.702
495 495 1 0 0.010 46.164 7.702
496 496 1 0 3.856 46.164 7.702
497 497 1 0 7.702 46.164 7.702
498 498 1 0 11.548 46.164 7.702
499 499 1 0 15.395 46.164 7.702
500 500 1 0 19.241 46.164 7.702
501 501 1 0 23.087 46.164 7.702
502 502 1 0 26.933 46.164 7.702
503 503 1 0 30.779 46.164 7.702
504 504 1 0 34.625 46.164 7.702
505 505 1 0 38.472 46.164 7.702
506 506 1 0 42.318 46.164 7.702
507 507 1 0 46.164 46.164 7.702
508 508 1 0 0.010 0.010 11.548
509 509 1 0 3.856 0.010 11.548
510 510 1 0 7.702 0.010 11.548
511 511 1 0 11.548 0.010 11.548
512 512 1 0 15.395 0.010 11.548
513 513 1 0 19.241 0.010 11.548
514 514 1 0 23.087 0.010 11.548
515 515 1 0 26.933 0.010 11.548
516 516 1 0 30.779 0.010 11.548
517 517 1 0 34.625 0.010 11.548
518 518 1 0 38.472 0.010 11.548
519 519 1 0 42.318 0.010 11.548
520 520 1 0 46.164 0.010 11.548
521 521 1 0 0.010 3.856 11.548
522 522 1 0 3.856 3.856 11.548
523 523 1 0 7.702 3.856 11.548
524 524 1 0 11.548 3.856 11.548
525 525 1 0 15.395 3.856 11.548
526 526 1 0 19.241 3.856 11.548
527 527 1 0 23.087 3.856 11.548
528 528 1 0 26.933 3.856 11.548
529 529 1 0 30.779 3.856 11.548
530 530 1 0 34.625 3.856 11.548
531 531 1 0 38.472 3.856 11.548
532 532 1 0 42.318 3.856 11.548
533 533 1 0 46.164 3.856 11.548
534 534 1 0 0.010 7.702 11.548
535 535 1 0 3.856 7.702 11.548
536 536 1 0 7.702 7.702 11.548
537 537 1 0 11.548 7.702 11.548
538 538 1 0 15.395 7.702 11.548
539 539 1 0 19.241 7.702 11.548
540 540 1 0 23.087 7.702 11.548
541 541 1 0 26.933 7.702 11.548
542 542 1 0 30.779 7.702 11.548
543 543 1 0 34.625 7.702 11.548
544 544 1 0 38.472 7.702 11.548
545 545 1 0 42.318 7.702 11.548
546 546 1 0 46.164 7.702 11.548
547 547 1 0 0.010 11.548 11.548
548 548 1 0 3.856 11.548 11.548
549 549 1 0 7.702 11.548 11.548
550 550 1 0 11.548 11.548 11.548
551 551 1 0 15.395 11.548 11.548
552 552 1 0 19.241 11.548 11.548
553 553 1 0 23.087 11.548 11.548
554 554 1 0 26.933 11.548 11.548
555 555 1 0 30.779 11.548 11.548
556 556 1 0 34.625 11.548 11.548
557 557 1 0 38.472 11.548 11.548
558 558 1 0 42.318 11.548 11.548
559 559 1 0 46.164 11.548 11.548
560 560 1 0 0.010 15.395 11.548
561 561 1 0 3.856 15.395 11.548
562 562 1 0 7.702 15.395 11.548
563 563 1 0 11.548 15.395 11.548
564 564 1 0 15.395 15.395 11.548
565 565 1 0 19.241 15.395 11.548
566 566 1 0 23.087 15.395 11.548
567 567 1 0 26.933 15.395 11.548
568 568 1 0 30.779 15.395 11.548
569 569 1 0 34.625 15.395 11.548
570 570 1 0 38.472 15.395 11.548
571 571 1 0 42.318 15.395 11.548
572 572 1 0 46.164 15.395 11.548
573 573 1 0 0.010 19.241 11.548
574 574 1 0 3.856 19.241 11.548
575 575 1 0 7.702 19.241 11.548
576 576 1 0 11.548 19.241 11.548
577 577 1 0 15.395 19.241 11.548
578 578 1 0 19.241 19.241 11.548
579 579 1 0 23.087 19.241 11.548
580 580 1 0 26.933 19.241 11.548
581 581 1 0 30.779 19.241 11.548
582 582 1 0 34.625 19.241 11.548
583 583 1 0 38.472 19.241 11.548
584 584 1 0 42.318 19.241 11.548
585 585 1 0 46.164 19.241 11.548
586 586 1 0 0.010 23.087 11.548
587 587 1 0 3.856 23.087 11.548
588 588 1 0 7.702 23.087 11.548
589 589 1 0 11.548 23.087 11.548
590 590 1 0 15.395 23.087 11.548
591 591 1 0 19.241 23.087 11.548
592 592 1 0 23.087 23.087 11.548
593 593 1 0 26.933 23.087 11.548
594 594 1 0 30.779 23.087 11.548
595 595 1 0 34.625 23.087 11.548
596 596 1 0 38.472 23.087 11.548
597 597 1 0 42.318 23.087 11.548
598 598 1 0 46.164 23.087 11.548
599 599 1 0 0.010 26.933 11.548
600 600 1 0 3.856 26.933 11.548
601 601 1 0 7.702 26.933 11.548
602 602 1 0 11.548 26.933 11.548
603 603 1 0 15.395 26.933 11.548
604 604 1 0 19.241 26.933 11.548
605 605 1 0 23.087 26.933 11.548
606 606 1 0 26.933 26.933 11.548
607 607 1 0 30.779 26.933 11.548
608 608 1 0 34.625 26.933 11.548
609 609 1 0 38.472 26.933 11.548
610 610 1 0 42.318 26.933 11.548
611 611 1 0 46.164 26.933 11.548
612 612 1 0 0.010 30.779 11.548
613 613 1 0 3.856 30.779 11.548
614 614 1 0 7.702 30.779 11.548
615 615 1 0 11.548 30.779 11.548
616 616 1 0 15.395 30.779 11.548
617 617 1 0 19.241 30.779 11.548
618 618 1 0 23.087 30.779 11.548
619 619 1 0 26.933 30.779 11.548
620 620 1 0 30.779 30.779 11.548
621 621 1 0 34.625 30.779 11.548
622 622 1 0 38.472 30.779 11.548
623 623 1 0 42.318 30.779 11.548
624 624 1 0 46.164 30.779 11.548
625 625 1 0 0.010 34.625 11.548
626 626 1 0 3.856 34.625 11.548
627 627 1 0 7.702 34.625 11.548
628 628 1 0 11.548 34.625 11.548
629 629 1 0 15.395 34.625 11.548
630 630 1 0 19.241 34.625 11.548
631 631 1 0 23.087 34.625 11.548
632 632 1 0 26.933 34.625 11.548
633 633 1 0 30.779 34.625 11.548
634 634 1 0 34.625 34.625 11.548
635 635 1 0 38.472 34.625 11.548
636 636 1 0 42.318 34.625 11.548
637 637 1 0 46.164 34.625 11.548
638 638 1 0 0.010 38.472 11.548
639 639 1 0 3.856 38.472 11.548
640 640 1 0 7.702 38.472 11.548
641 641 1 0 11.548 38.472 11.548
642 642 1 0 15.395 38.472 11.548
643 643 1 0 19.241 38.472 11.548
644 644 1 0 23.087 38.472 11.548
645 645 1 0 26.933 38.472 11.548
646 646 1 0 30.779 38.472 11.548
647 647 1 0 34.625 38.472 11.548
648 648 1 0 38.472 38.472 11.548
649 649 1 0 42.318 38.472 11.548
650 650 1 0 46.164 38.472 11.548
651 651 1 0 0.010 42.318 11.548
652 652 1 0 3.856 42.318 11.548
653 653 1 0 7.702 42.318 11.548
654 654 1 0 11.548 42.318 11.548
655 655 1 0 15.395 42.318 11.548
656 656 1 0 19.241 42.318 11.548
657 657 1 0 23.087 42.318 11.548
658 658 1 0 26.933 42.318 11.548
659 659 1 0 30.779 42.318 11.548
660 660 1 0 34.625 42.318 11.548
661 661 1 0 38.472 42.318 11.548
662 662 1 0 42.318 42.318 11.548
663 663 1 0 46.164 42.318 11.548
664 664 1 0 0.010 46.164 11.548
665 665 1 0 3.856 46.164 11.548
666 666 1 0 7.702 46.164 11.548
667 667 1 0 11.548 46.164 11.548
668 668 1 0 15.395 46.164 11.548
669 669 1 0 19.241 46.164 11.548
670 670 1 0 23.087 46.164 11.548
671 671 1 0 26.933 46.164 11.548
672 672 1 0 30.779 46.164 11.548
673 673 1 0 34.625 46.164 11.548
674 674 1 0 38.472 46.164 11.548
675 675 1 0 42.318 46.164 11.548
676 676 1 0 46.164 46.164 11.548
677 677 1 0 0.010 0.010 15.395
678 678 1 0 3.856 0.010 15.395
679 679 1 0 7.702 0.010 15.395
680 680 1 0 11.548 0.010 15.395
681 681 1 0 15.395 0.010 15.395
682 682 1 0 19.241 0.010 15.395
683 683 1 0 23.087 0.010 15.395
684 684 1 0 26.933 0.010 15.395
685 685 1 0 30.779 0.010 15.395
686 686 1 0 34.625 0.010 15.395
687 687 1 0 38.472 0.010 15.395
688 688 1 0 42.318 0.010 15.395
689 689 1 0 46.164 0.010 15.395
690 690 1 0 0.010 3.856 15.395
691 691 1 0 3.856 3.856 15.395
